,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,custo,erro,Theta_fb0,Theta_fb1,Theta_fb2,Theta_fb3,Theta_fb4,Theta_fb5,Theta_fb6,Theta_fb7,Theta_fb8,Theta_fb9,Theta_fb10,Theta_fb11,Theta_fb0_curr,Theta_fb1_curr,Theta_fb2_curr,Theta_fb3_curr,Theta_fb4_curr,Theta_fb5_curr,Theta_fb6_curr,Theta_fb7_curr,Theta_fb8_curr,Theta_fb9_curr,Theta_fb10_curr,Theta_fb11_curr
13,-76.26976188611962,2193.673605729775,93.57532601530443,0.5128390827679252,-83.9017428162183,178.47706825750478,-287.0332370847566,524.17291705471,-0.18667918424368857,0.35958637016107126,3.8289563887808487,-0.4221071875862612,0.2461112014309198,-0.2410497234061726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,368.4409871356984,1075.5619524977951,1376.7940276206712,6.838097613770895,1386.5660220720895,-8.77199327600755,-655.0424699865416,-926.6929958882396,-9.735873911580212,-1.3540232543364517,0.4793326209564155,4.539208194556268,-2.9051524005869584,2.9329452563458402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,-277.84830452542684,1092.5642561565023,-8653.400678030424,-30.331571554017206,-9501.702821624009,849.302132406988,2102.7566551091777,8826.070368452234,66.88293014075846,8.756808725822063,23.200346421413485,-27.214407667447887,15.63072295066902,-15.700848922258649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,787.3150626419174,59903.011364185484,516.1335255565027,3.6546544400576657,503.0881381801828,14.045387063210114,-338.5809145273565,-158.0571314106237,-3.0658275118814657,-0.5479585277593113,1.9994444991787397,1.7022127222292305,-1.3179480058121573,1.336706458636188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,-217.39495110929994,904.2226056947491,686.8256248605031,3.6385892529924124,714.0641124268046,-26.238487789379953,-473.47190602419903,-255.3249077954466,-4.411652535742081,-0.6360823175284939,1.6667145461376822,1.9114027703038727,-1.311928903173664,1.3266603811003597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1585.4316282569146,1876.682763468585,321.2536225473618,-3.5750154740093,-992.4061956815357,1314.6598159413907,485.56101996606094,888.5090947974553,0.9839826390855348,1.6666368168823449,7.691613139210876,-3.16318556383401,2.2791615114151673,-2.2958539971085523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,-274.0964448380481,6072.518908760852,604.2476007387247,1.5410075183717993,258.5470720082543,346.70052791257626,-304.0992332132679,90.37372424954117,-3.087961119169174,-0.018569640763532513,3.9063470926978323,0.8758982903697552,-0.2647980941219288,0.27620943714217017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,-288.2854590020311,-212.27222292156694,600.3506715952316,1.451897760439923,217.4253247302812,383.9253459945053,-258.45799007681035,123.47439551764208,-3.0882275845183544,0.060579610008043586,3.987672728604273,0.7371047523031989,-0.22053461672607344,0.23136315516229705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,617.8766947274372,3042.248822740594,466.5814413249086,1.416684069833507,-162.20974401267148,629.7911860809263,99.41159729673171,441.4954282498728,-2.853884164780113,0.7381154529483005,4.709753603403157,-0.538989275751884,-0.20343632122416416,0.21324773311396944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,273.86445812577074,555.8692579084864,495.7066218316697,1.2584056058452482,-373.940202939595,870.6468273544263,413.73978866233455,568.623005834928,-3.035575373744769,1.0024676628436628,4.399747489845297,-0.9987841259042245,-0.12437449488764851,0.13403107364983038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,237.56816292624796,-1898.094699345837,560.0960594973858,1.3838135526025264,41.67820030911372,519.4178581903017,35.74707920572928,295.3256428792714,-3.765033594504813,0.6888345425039442,4.5762815037647115,-0.19332848991275775,-0.1866111068219028,0.19720245147923415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1166.6488315132124,382.6817476249306,551.1600685042444,1.3330286209413442,-11.890759978683754,564.0508279363553,106.65383456025256,322.589631341759,-3.6257396440828,0.7267742664055763,4.527518145684464,-0.2910393229835927,-0.1609344108693731,0.17209421003662667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,861.7501716391845,3448.6994713716945,866.8570518823275,1.0359656397708896,-516.7347333772457,1384.5917885620938,1021.8220784374763,739.4432053998273,-5.002304433849084,1.4220453283451757,2.6667203988170645,-1.36472753788104,-0.012045651239436073,0.02391993922387531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,639.2071419458907,-592.1935739164353,776.7063409591667,1.0439222547920535,-468.3384728837812,1246.0448167214522,826.484065411487,688.6409467519067,-4.264461679814541,1.2550838420972117,3.1433992921753604,-1.2520403100324664,-0.016448179689229396,0.027474030808704808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,-225.72577483874073,-2025.3006115983019,619.6759498814084,0.8401376157261717,-325.0692506027738,945.7452035472052,438.98800750378325,581.3609204431621,-3.193632888975057,1.011216164275675,3.479932397894465,-0.912193982614731,0.08640255845380548,-0.07345986233157603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,369.952657056775,-802.3302396151757,525.4353365639661,0.7875334045190092,-287.36055119542107,813.7958903753477,303.19456590975284,557.0260781898053,-2.6346151455505473,0.902524815942096,3.483786230106301,-0.7894548497564607,0.11257591601011335,-0.09989071038972672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,-271.39336453100077,-382.2205961730676,470.0455180629409,0.691629717017519,-275.2413373489002,746.2868578177207,232.15862937427323,546.6420082108633,-2.31675407263339,0.8544859446527151,3.4706384020818857,-0.7210556508413475,0.1604030444914803,-0.14796726666681634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,-291.81480021929707,488.3157310624717,631.4191424160373,0.6881498155598058,-293.57791724502766,925.9970625229433,425.0085701051968,567.1518050519103,-3.2351660958965875,1.0214473504312698,3.337488507822878,-0.9251256310804624,0.1623916098697708,-0.149458608642242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,196.84781472604612,1419.9875481746867,1131.3960410777756,0.5025998216424684,-408.2525832133498,1540.6486288887363,984.4191404424093,634.2845316569301,-6.045287075815846,1.5949168713860868,3.3246765681503154,-1.630949005293906,0.25470367786919856,-0.24269655599664045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,161.13948324374465,4846.129931961161,-3637.7759889215204,5.4385159729403165,170.28627428779043,-3807.0622640315605,-3884.3033421473665,-280.0289861672378,22.16938971278313,-4.179959333840191,2.3875799289148807,5.364546797758668,-2.205940476087317,2.2325755779939103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,-132.5541377362034,5195.190444990698,8332.768188317164,-5.831414727310599,-1247.7029221840098,9581.471108842543,8789.661133319767,1773.4781697742947,-46.957546565956235,9.830730988076475,4.293667107446813,-11.800778450557853,3.413537545401695,-3.4178774019225617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,1036.061166418977,-7735.803754704099,2991.2341491441066,-1.1979667660199826,-513.4942749065289,3505.7284227137798,3056.1864387181395,824.2902309142747,-15.858408712869672,3.5225568466265553,3.705782820978696,-4.480587183789357,1.1018893303136381,-1.0960775257449114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,1071.429604460901,-10742.216471620544,839.829913345427,0.8406822471385786,-226.9151657174254,1067.7450786046084,492.6534268489204,571.6896627841949,-3.8025116344032313,1.1097732555299085,3.462924503714734,-1.490496771124708,0.08378073496299465,-0.07553705708863734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,234.29149577642818,2603.252292410946,1324.526206479515,1.319498341675938,-289.0834237432994,1614.6096295493548,1021.2179832546046,779.5126023160033,-7.153728490156688,1.6334737574147242,2.2969741871027707,-2.0075806101091156,-0.15679953841503047,0.16269875361794803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,-251.08568407570866,2196.531772945118,1988.39932110205,2.0892426907109902,-342.6134636438005,2332.012783456898,1459.3404218181997,1000.1890994727045,-11.865718570126457,2.317054243966891,3.3650452665594717,-2.6623036217020024,-0.5442084397048086,0.5450341851948657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,-292.10832291379256,2441.9324989470138,3853.7449012687134,3.660919487970965,-354.5208715524186,4209.2657699557185,2806.216779790575,1488.8595484517223,-24.392130673591268,4.1556400216651035,5.096217224780629,-4.567482129063516,-1.3339592243579075,1.3269601662442045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,679.5016082006279,-6958.764925245083,1270.353459261686,1.875451415590228,-396.57986007110844,1667.9333186855224,1162.1783306976172,793.023655057833,-7.180018196504012,1.6225198702683192,2.128523335617999,-1.9737588653918512,-0.435749470417355,0.43970189063591303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,-53.713444220226535,-4643.181249464918,416.56984022801055,1.1437986744991877,-369.0705281367887,786.6403683146995,335.953041545167,590.3139280294397,-1.9807597013647165,0.8522139965947956,2.307407469770669,-0.9537620115008671,-0.06896154152526213,0.07483709866600508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,865.1255948804794,1613.2707101213123,761.0823259500654,1.6565995381622942,-336.84879928668636,1098.9311244756027,596.5801068844705,622.477662557419,-4.3851465555449884,1.1630208154600352,2.5712401403297673,-1.0990679223216042,-0.32444965248837276,0.3321498481020948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,308.32791772737585,2102.5550690481828,1136.4386205359056,2.3524757846437194,-308.9980101505781,1446.4366292557627,710.0956959863693,706.0539397965385,-7.302948269971129,1.5433318848328588,3.770429710879837,-1.299572977113352,-0.6729592397095132,0.6795165035477669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,-283.25013540145267,-407.51196108003234,1091.8367560866348,2.133102125531845,-294.133051704269,1386.9698063456497,670.9663334563714,689.3952856087104,-6.903460687610582,1.4893301451495136,3.6505761648001758,-1.2809552834684539,-0.5633230179249797,0.5697790688482111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,512.3464504956996,2138.269815179692,1348.3279640305336,3.5576544458143333,-395.5206563921955,1744.8486198756093,899.2270348927922,899.1837090922444,-9.246098091231355,1.8581205602330897,3.474898669909602,-1.506503558751513,-1.2748220020165504,1.2828323855196282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,204.4387134884591,-880.3173505767145,1294.7115061546924,2.777760258304865,-325.0100285297102,1620.7215337018645,836.3828644007118,783.8670065146213,-8.367728333734627,1.6960485556372051,3.3383534796466368,-1.4476044934135324,-0.8855659945569865,0.8921942163554767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,-293.65220625175454,26.912516574920858,1295.6726809068525,2.8246401912711683,-330.05050980695904,1626.7231897812849,841.7492123322512,791.1914934766031,-8.40367755771588,1.7039911154476526,3.3255694805352727,-1.451603944634533,-0.9089495340075808,0.9156906091029775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,731.7247149894838,-4052.8279990705105,1218.827699361854,-1.0634825255850373,87.15022265797074,1132.6774720361843,379.8331497922038,227.08378506655436,-5.560481136693811,1.091100839100299,4.56487656727388,-1.3556016387331429,1.02910311371353,-1.0343793980135245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,-295.57461877095886,-3508.6958331333026,1165.7792589151877,-3.762288189241334,362.9828147964503,803.7964373992047,212.60935542694753,-84.16910692114811,-4.169086184517033,0.8434284823327916,4.652873933237089,-1.193968459302375,2.3776020281874377,-2.384686110049675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,-283.31323232776964,1009.8402945506614,1147.2748444972688,-2.950756898049945,274.48789961715454,873.7869390512501,211.5949967223118,41.709502278866594,-4.252337316066173,0.8834017814922587,4.783746642406466,-1.278425021890208,1.9725047957823039,-1.9782520648447144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,-298.3718015560245,-255.67062266909625,1151.8413964002461,-3.089290992407486,296.8756671265484,855.9657232428794,205.28746717198814,19.63229649356943,-4.242970935452894,0.8693245718391601,4.73344512290072,-1.259258255381088,2.0416008473328087,-2.04769010470315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,-296.2839891540903,1246.8970822776785,1116.3574425559455,-2.3234719600191114,194.05560480120738,923.301833387854,200.6061803841165,170.2050185827396,-4.07081055066469,0.9531861345175351,5.106474180371287,-1.5591795837945777,1.6600652773219604,-1.6634066614191307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,-296.8019758655018,-3414.9745168367836,1194.5867708415685,-3.4114614791125746,378.7091257165307,816.877637933556,130.89875698999606,-25.825797151151818,-4.410655838174747,0.7847535972467277,4.562291176063896,-1.0325466742974208,2.201841494455223,-2.209619931944906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,1411.5325878400402,4123.3095124972615,1121.563299123455,-2.621884354067644,130.04005108948672,992.5232442623777,-59.72810630862864,248.95204161967345,-4.070567197712072,1.0508001574951908,6.648866960600305,-1.1960347147384636,1.812078738622556,-1.8098056049193012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,-298.90442797312323,-112.15471489846817,1119.4906187865893,-2.6295117104701897,135.23019419480656,985.2604207700833,-66.28223767582229,244.029429912415,-4.0383886446411354,1.0389055211315865,6.650269511143829,-1.1816064741827137,1.8159081408334494,-1.8136035584303152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,1351.9615830597563,4467.920792663777,1272.9502406246984,-2.8689018701765723,-83.16914193417503,1357.1193803831588,-170.21672513077036,572.8261123830295,-4.9953900092246695,1.51417377581903,8.467992197211714,-1.711391384789516,1.93556906240256,-1.9333328269792158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,-217.74935323453545,-1154.1524033188225,1209.3068095801486,-2.5863213504288947,-43.00223831720569,1253.3090455555732,-180.3461444437645,539.2331266337883,-4.390311993190065,1.3150253987317846,7.725908253680251,-1.5219018505799902,1.7948462392138689,-1.791475125042213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,465.6851297741923,-497.53573220121405,1187.2579478256307,-2.508166807931751,-28.13152879571947,1216.3894742281427,-167.01920664521555,529.9772343595823,-4.221296989094817,1.2587020687193375,7.277100349932405,-1.4719262836672373,1.7558519325944135,-1.752314886768837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,-291.09674021468356,328.4084364452716,1210.0575539112276,-2.5560445119843758,-31.086683902320015,1242.1442354675212,-165.21458627423596,533.510866186734,-4.345697653550593,1.2933649647439274,7.473401455554758,-1.515497404160476,1.7797961914801796,-1.7762483331023966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,1271.626721578005,-4044.217848825326,951.2283318402308,-1.9885573479529295,-36.17615779456834,988.4044872541373,14.443608910282762,440.34640469391206,-3.189528231956391,0.9844205413431157,4.766835517044589,-1.2456216530227004,1.49464979987612,-1.4939075479279986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,1058.9466303883842,-1742.1025473158766,892.6523084965365,-1.95350125043754,-28.73479878918186,922.3871054424114,74.25404276970372,390.3912690113769,-2.840197945164559,0.9000944723465625,4.032973256323548,-1.1970329169356908,1.4768805883305887,-1.476620661080388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,109.36511254450909,1897.6448669968836,984.3626148816385,-1.9171356850269385,0.6214798242755641,984.7411331658709,115.47355814151496,386.0297806396448,-3.4417652507053833,1.0107722513443083,4.364398430107204,-1.2823755479506629,1.4597051054292778,-1.457430579554305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,-268.7663500401709,786.3368476678766,1009.1067342129671,-1.7784614890630603,3.2188572863498264,1006.8878741533839,50.26325487201406,404.53601235890153,-3.6536876066945676,1.0426185687706198,4.868236673914487,-1.2881895153947531,1.3901394514966972,-1.3883220345991751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,-235.3555753165,2425.1084977514333,1138.1867470624995,-1.8014140240693524,2.757741164634823,1136.4290028164708,155.79677022692061,431.58699776947367,-4.435854847337872,1.2442426436075364,5.088405165865678,-1.5710729951686417,1.4020761777026876,-1.399337845781681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,-280.99329304488657,1591.3575734064418,1237.7849164658405,-1.8395548074684378,-0.4228994171587952,1239.2078127625605,181.78302131647354,435.09941215213087,-4.889742653102485,1.3806513061471,5.7478467025930025,-1.810633241410508,1.421412190194288,-1.4181426192683961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,-47.42459194659526,-2770.7563212490336,1041.697461412887,-1.5858823290030113,-2.851803841180192,1045.5492625628572,135.78660618575503,366.10294597914594,-4.216726108316348,1.174359539039113,4.891737876780643,-1.4309654678269421,1.2935238764864208,-1.2923584498302927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,336.7888133294636,683.3965011970674,1086.4798907761042,-1.5639244048832281,-11.477187044183577,1098.9570750730309,124.44959314215701,384.2055577687493,-4.323304577370644,1.1995315766917862,5.243969952933683,-1.503564176808965,1.2825563370330286,-1.2813680665539062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,670.3008965602935,-1955.5955724432433,1006.9524342001799,-1.6143401566756956,19.102113793324406,988.8503175871283,105.03066244489489,368.9039868733654,-3.8972277060076195,1.083785099931625,4.445294815528307,-1.3507826677509236,1.3075940618628747,-1.3067460883885396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,510.0932320196266,-575.3406852826988,979.970385190766,-1.587560845887698,14.041720202981434,966.9286623632062,95.5979991497479,370.18641090913593,-3.7369134531791532,1.0447510387549237,4.238378858739697,-1.3260730376588437,1.2938175139047867,-1.2937433259157212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,243.19254661363692,3027.9175820001424,1191.0686977350022,-1.3169323355494051,17.473599069546353,1174.5950956054799,155.38425476503716,390.33009215795136,-4.880543957537199,1.2555824710862207,4.645006538576166,-1.594742265085558,1.1583419645477904,-1.158590367427214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,-281.88166814492814,588.6361362470373,1238.5415368387726,-1.3390793277293265,17.755923768951657,1221.7856098776474,180.48248411036454,392.66862888873663,-5.118344497510932,1.308082040614426,4.734134461274491,-1.677512277464371,1.169289135756639,-1.1697901881978756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,571.2881233327073,-1573.154249989317,1130.9098120011147,-1.1492792497759918,26.398444118270938,1105.5113655079097,172.28017386828392,352.3510481859371,-4.652256861843388,1.172302469425683,4.438809380612347,-1.4360568831402942,1.0752798357115918,-1.073999411742989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,140.7589521390389,1122.3910246508992,1205.6469926546777,-1.3357694423861872,29.683233993399377,1176.9637560296944,192.65778934954656,372.15985396347526,-4.958538183572592,1.259660936644018,4.5310420702238146,-1.6001455514877914,1.1681025849379836,-1.1676668544369473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,2213.6818905147966,2042.6468767532997,1352.9087421952938,-1.7955784696562427,-9.717626702065338,1363.6263658795026,231.95074097111922,434.3406610409755,-5.6560749502631875,1.45432509289206,5.222544818219691,-1.7867561602209627,1.3976759444025963,-1.397902526013314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,321.8696063044863,-3388.4690970535803,1158.8492098943914,-1.3682953980170791,49.99459901146116,1109.8546085768587,232.18564834950956,348.7538546341224,-4.4331766354552276,1.1803292471358193,4.054019714845763,-1.5023888359660678,1.1864775164445516,-1.181817880342674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,396.05171100327385,1449.440244484457,1264.2160910443727,-1.0612019639572385,26.268633713539398,1238.9474547395696,304.08697480389753,389.8744607858208,-5.227592575988054,1.2947595357160493,4.003702665104156,-1.5452368968852326,1.0327164758189658,-1.0284854886464008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,274.2384633829215,2241.476587636539,1487.7753819977895,-0.5522671712062371,-2.166899288438824,1490.942277895704,401.65970690480816,445.5360412409308,-6.674883628817952,1.4957292811945733,4.000358638320148,-1.6724532093537834,0.7772407161815145,-0.7750264560812892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,-295.4983377985693,5791.428790812075,2038.5988980827083,1.5968347007995662,-207.76905706936697,2247.3679511535,820.7087836965793,1030.8642261302139,-12.468272544014006,2.6317122867299285,1.900756533600187,-2.4025492916158138,-0.29877591443866014,0.29805876218049576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
